comment,label
saya mikir kalau dekat sound horex jantung saya yang getar deh bukan kuping saya <EMOJI_GRINNING_FACE_WITH_SWEAT> seru juga kalau ada tari nya kali ya,0
vrindavan,1
lihat begini saja sampai kayak tonton sepakbola ya,0
siang pakai lampu sorot <EMOJI_LOUDLY_CRYING_FACE>,0
hanya orang yang tidak punya kerja mau tonton yang kex begini <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
ini di vrindavan atau mana bang,1
sudah cocok di bom <EMOJI_FIRE>,0
harga mahal tapi kualitas seperti speaker ribu,0
yang tonton jawa semua <EMOJI_MOAI>,1
saya kok isin ya <EMOJI_CRYING_FACE>,0
vrindavan timur kah ini,1
jatim vrindavan <EMOJI_MOAI>,1
muka ke tahan berak semua <EMOJI_LOUDLY_CRYING_FACE>,0
hedeh jaawa jaawa laku aneh miris <EMOJI_SMIRKING_FACE>,1
ini yang di tonton apa ya kocak,0
lebih guna tidur sih kalau begitu,0
babay gendang telinga,0
sana sekarang tahun berapa min <EMOJI_LOUDLY_CRYING_FACE>,0
syukur bukan orang jawa,1
bukti bahwa di negara ini amat banyak sdm suara dan barang mati kok tonton,0
<EMOJI_LOUDLY_CRYING_FACE> sound kan tidak goyang kok diliatin,0
pada mau ngetes gendang telinga <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kumpul jawa vrindavan,1
sudah di hujung tahun tapi makin kacau,0
anggur lagi pada ngumpul,0
sangat gari oleh kalang masyarakat,0
muka muka jawir vrindavan,1
sedih lihat kalian begitu kayak tidak mikir,0
kasihan <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
pantas dulu di sebut india timur <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
dalam otak tuh yang pikir apasih orang orang seperti begini <EMOJI_LOUDLY_CRYING_FACE>,0
oh ini pasti domisili kuala lumpur,1
norak tidak sih <EMOJI_MOAI>,0
moga telinga kalian pecah semua yang suka sama acara seperti begitu,0
ini vrindavan atau jawa sih <EMOJI_MOAI>,1
coba yang bom bunuh diri lari nya kumpul begini duh senang sangat deh,0
benar tidak dipungkiri memang tatap vrindavan sangat <EMOJI_FIRE> <EMOJI_FIRE>,1
pada kena ganggu jawa,1
sisi gelap jawa hama,1
kok saya lihat seperti pridavan <EMOJI_LOUDLY_CRYING_FACE>,1
pantas menang,0
penting asi eksklusif waktu usia dini,0
sdm rendah kumpul jahiliyah,0
minta maaf tidak sama india woi,1
bjir tonton suara,0
untung sangat saya lahir di lombok,0
jawa timur pasti,1
memang tidak meledug tuh telinga,0
tiba tiba pengin pindah negara <EMOJI_MOAI>,0
waduh ramai sangat tuh lihat di vrindavan,1
pasti jawanesia <EMOJI_MOAI>,1
jawa hama sangat ngentot hama super super hama,1
lihat apa di rumah juga bisa lihat speaker sambil rebah <EMOJI_LOUDLY_CRYING_FACE>,0
tau lah kan pulau mana yang masih banyak sdm rendah <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
pulang tonton lansung nyembah sapi,1
pecah gendang telinga jamaah <EMOJI_LOUDLY_CRYING_FACE>,0
akak lihat komennya,0
kualitas vrindavan sedih,1
seperti di india tapi bukan di india <EMOJI_MOAI>,1
ini kenapa sih pada kenapa seru mana coba <EMOJI_LOUDLY_CRYING_FACE>,0
hm jawa,1
kalau di tempat ini di tanah lapang seperti begini ya gp juga yang jengkel kalau dinyalain di mukim nama cari ribut aksi sok jago,0
ya allah jauh warga jawa barat dar sesuatu hal yang tak faedah seperti dan b arkan tetangga saja yang nikmat tidak dengan provinsi kami,1
apa hey apa sedih nyiw ah,0
lagi cari tarik nya mana <EMOJI_MOAI>,0
bjir tidak bisa kata lagi lihat vrindavan,1
yang di tonton apas pada diam dengar itu lagu <EMOJI_LOUDLY_CRYING_FACE>,0
trauma ndelok sound <EMOJI_MOAI>,0
rohingya ngumpul,1
aduh aneh juga nih warga <EMOJI_MOAI>  emoji medium-light skin tone   emoji medium-light skin tone   emoji medium-light skin tone ,0
apa sih yang ditontonin itu apa kok mau sangat sempit an begitu hanya buat spiker saja pada tidak ada giat kah <EMOJI_LOUDLY_CRYING_FACE>,0
lah suara nya sampai pecah begitu dimn enak coba lagu jdinya terus hanya dgrin suara seperti begitu tidak lihat yang nyanyi apa begitu mending dengar musik sendiri rumah pakai salon sendiri mending lebih jelas murni suara nya <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jawa dengan sibuk nya,1
lah rame di kira lihat apa,0
hibur kaum kumuh,1
malu jadi orang jatim,1
aura jawanya sangat kental,1
yang nontonnya hipnotis sama sound pada ngahuleng kitu,0
saja team aib javva,1
ya allah ira tonton dewa nyata <EMOJI_CRYING_FACE>,0
yang di lihat apa,0
jatuh kan bom di jawa hama,1
ya maklum saja di pelosok ndeso kurang hibur beda sama kota besar,1
agak lain ya negeri vrindavan,1
mending tidur <EMOJI_MOAI>,0
untung tidak lahir di sana,0
manusia jamet ini lagi ngumpul nih,1
astagfirullah sejak kapan vrindavan tapi wajah indonesia,1
yang lihat apa anjir kuping tidak pada pengang apa,0
apa yang pikir tonton nya ya aneh,0
mereka yang dengar hanya lewat hp,0
indonesia ku <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE>,1
sdm jawa masuk rekor rendah di dunia,1
rasa tidak percaya kalau ini jadi di negeri indonesia miris,1
selera bukan malah maju tapi malah mundur vrindavan jawatimuran,1
biasa kampung,0
selagi tidak jual agama tetap nyala <EMOJI_FIRE>,0
kumpulin ledakin <EMOJI_FIRE>,0
bilang ke suku jawa kondom sudah sebar di seluruh tempat belanja,1
masak ini bilang oknum banyak itu jawa,1
bukti indonesia susah maju karena masih ada mereka ini sdm rendah mana suku mayoritas lagi <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY> kita srring olok india tapi lihat begini an jadinmalu sendiri,1
mending kerja cari duit ketimbang begitu <EMOJI_FIRE>,0
kuat amat itu telinga dekat speaker gede gaban,0
suka heran tapi ini java,1
vrindavan bagi saja team,1
benar benar woy bubar tidak kamu pada kapai woy kamu jemur situ,0
kemarin saya di ajak teman saya tonton sound horeg dan saya tidak mau apakah saya ada di pilih yang benar,0
makin hari makin aneh saja negeri konoha ini,0
tidak heran indonesia jadi target perdangangan judol <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
kenapa orang susah dmen nya yang tambah susah ya <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE> apa tidak bisa begitu anteng di rumah atau cari duit tidak usah aneh <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
ada ya di indonesia manusia seperti begini <EMOJI_FACE_WITH_TEARS_OF_JOY> asli aneh sih turut saya,1
anjir tidak tolong lagi ini,0
aduh jawa,1
wkwk apa beda nya nontonin speaker yang ada di rumah <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
india bagi timur kah,1
desa saya kena virus tahun sekarang ada sound horeg cowok <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE>,0
lho kok aduh kok seperti lihat parindapan begitu ya nyata masih banyak sdm rendah di sana,1
event usak telinga <EMOJI_MOAI>,0
jamet boodh,1
pemerinta jatim kmna saja nih warga nya begini,1
giat unfaedah,0
vrindavan pers jwa,1
kenapa gendang telinga tidak copot <EMOJI_LOUDLY_CRYING_FACE>,0
dari muka muka nya saja sudah lihat sesuai sama selera nya <EMOJI_MOAI>,0
pas di bilang hama tidak boleh <EMOJI_FACE_BLOWING_A_KISS> <EMOJI_FOLDED_HANDS>,0
orang kampung semua,0
ira india nyata saja,1
baru dan terviral begini cara curek kuping tanpa cotton bud <EMOJI_MOAI>,0
tonton sound horeg sama tonton jarkep ya sama lah mereka wkwk,0
kalau mereka tonton dewa atau sok gratis bagaimana ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jawa hama,1
harus dengar sambil rebah,0
jawa apa nih wkwk,1
seperti vrindavan anjir pada bengong,1
jatim sdm rendah saudara,1
cinta jokowi,0
pasti di jawa ini wkwk,1
lah saya lihatin orang yang lihatin speaker,0
sound diam di lihat <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
manusia primitif keluar dari dalam hutan <EMOJI_MOAI>,1
iya memang banyak itu orang yang,0
kasihan hibur negara mundur sdm rendah the real pridavan asean,1
apa saja ada di jawa ampun deh,1
kalau tidak tengah ya timur,1
penting kondom,0
tebak daerah <EMOJI_MOAI>,1
terlalu banyak sdm rendah daerah mana ini,1
sdm rendah kurang hibur,1
hibur sdm jawa memang beda,1
banyak juga jamet di indonesia,1
astaga terus ini apa yang di tonton bikin gendang telinga rusak iya vrindavan,1
penting imunisasi saat bayi <EMOJI_CRYING_FACE>,0
ini di india,1
ini pasti di jaipur timur <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
telinga jatim dan mata agak lain,1
deh lah mending wajib militer <EMOJI_FACE_WITH_TEARS_OF_JOY> itung baik sdm,0
cikal bakal bangladesh,1
jawa ada saja sifat malumaluin indonesia nya,1
musim paling nanti musnah,0
yang dinikmatin apa sih serius tanya mending dengar pakai headset di rumah tidak ganggu orang banyak ya kan,0
mau heran tapi saja team,1
jawa pada kenapa deh,1
saking habis seni jadi yang tidak jelas bginipun jadi seni <EMOJI_CRYING_FACE>,0
makin sama seperti vrindavan,1
tolong kalau bisa buat negara sendiri saja sih malu saya ngakuin nya kalau ini itu bangsa sama saya,1
ketika masyarakat pertama kali lihat teknologi,0
pasti para anggur semua,0
sound nya sudah rusak sangat itu,0
asa di vrindavan,1
jangan tanya daerah mana,1
hama mana ini,0
yarin deh tidak ada hibur lain kali <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
yakin bukan sumatra,1
saya kira di rock sama ring <EMOJI_MOAI>,0
sebut manfaat,0
mereka kok banyak punya waktu luang,0
itu yang nyanyi mana <EMOJI_FACE_WITH_TEARS_OF_JOY> orang sana memang iq rendah begitu,1
sekolah dasar tengah rendah,0
jaipur dan saja team adalah kota saudara,1
kok lama seperti india ya <EMOJI_LOUDLY_CRYING_FACE>,1
yang jelas ini bukan dijawa ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
apakah ini oknum java,1
percis seperti india dan banglades anjir <EMOJI_LOUDLY_CRYING_FACE>,1
kumet kumpul para jamet,1
yang tonton apa mending ke taiwan hongkong kerja deh ketimbang seperti begitu <EMOJI_CRYING_FACE>,0
jawa pride nih bos bom dong,1
dari pada kamu pade diri tidak jelas mending kamu pada pulang bersihin rumah,0
anjir asa aneh sangat sih kapai diri lihatin sound doang jir <EMOJI_LOUDLY_CRYING_FACE>,0
jawa jawa menuin imecjt negara saja,1
jamet jatim jancok,1
seperti suara kentut,0
ya bagaimana rata iq rakyat indonesia cuman,1
pasti ini daerah jawa timur hadegh,1
ini tadi rohingya bagi mana gaes,1
ini benar di balik sond horeg ada hipnotis nya sampai segitu banyak ya orang yang datang padahal tidak ada yang di tonton aneh memang aneh tapi ini nyata,0
jawa jawa jawa,1
jawamemangbeda,1
warga bansos yang gampang di pengaruh,0
kayak begini laku ya dijawa,1
jangan sampai tular ke luar pulau jawa <EMOJI_LOUDLY_CRYING_FACE>,1
makan sekolah ya kawan kawan,0
esensi apa anjir,0
payah,0
yang tonton apa deh sampai membludak begitu ada biduan seksi,0
orang tanah jawa bagi timur sangat rindu di kutuk oleh leluhur,1
sdm butuh hibur <EMOJI_CRYING_FACE> <EMOJI_FACE_WITH_OPEN_MOUTH>,0
nontonin shoun buat apa jir mending kerja <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sama yang di budaya kan di india,1
serum sama seperti begini,1
apasih jadi seperti india ih,1
henti ritual ini,0
ah belanda jajah lagi saja,0
rohingnya indonesia <EMOJI_MOAI>,1
jawa vrindavan,1
mana banyak lagi yang tonton <EMOJI_LOUDLY_CRYING_FACE>,0
sibuk orang orang jawa yang ekonomi nya susah,1
berisik sangat vrindavan versi jawa,1
itu kepala ada otak tidak ya,0
kok seperti lihat warga vrindavan ya,1
jawa timur <EMOJI_LIGHT_SKIN_TONE>,1
lucu orang jawa ini speaker saja di tontonin efek padat duduk dan banyak anggur,1
jadi ingat vidio supir truk celaka jepit di india <EMOJI_MOAI>,1
nama juga jatim,1
mirip di adab pridavan <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
vrindavan cabang speaker di tonton,0
yang mau di tonton apa ya hanya sound doang hadeh,0
jawa,1
generasi indap,1
bahagia orang beda,0
sdm rendah di sana <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
pasti bau sampai ke langit tujuh,0
andai saya punya stok banyak sih sudah hilang itu semua,0
siapa sih yang awal bikin hibur sound horeg tidak jelas begini <EMOJI_LOUDLY_CRYING_FACE>,0
seperti kata cok seni itu adalah ledak <EMOJI_FIRE>,0
orang nya malah menung terpa nontoni speaker face face seperti orang vrindavan coba lihat di tv atau youtube orang vrindavan kalau lihat tonton,1
wah bibit india bagi mana ini,1
tebak provinsi,1
lihat vrindavan nya wkwk,1
mana ini tolong dijawa,1
jantung aman dekat suara keras seperti begitu,0
tebak pulau dan spesifikasi tempat,0
jawa banyak cerita <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
memang dari jauh tidak dengar ya,0
ayo tebak berapa orang yang sudah mandi,0
tonton suara doang yaallah <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
yang rekam apa bjir <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE>,0
vrindavan versis konoha,1
orang sbnyk ini kalau di pindahin ke negara yang kurang duduk guna tidak tidak,0
segitu banyak jamet di indonesia nyata <EMOJI_MOAI>,1
beda pulau beda sdm,1
ini yang di tonton speaker,0
apakah ini macam genjutsu,0
produk jawa,1
gendang telinga aman,0
seperti teman saya suka nntonin horeg,0
dokter tht siap banjir pasien asana,0
nontonnya apa nya hama,0
indianya indonesia nih bos,1
enak nih kalau tsunami,0
padahal speaker nya sudah pecah bunyi nya <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY> mending beli jbl dan dengar di bilik,0
kira perintah bisa buat selat tidak sih buat misahin jatim sama jateng,1
pntesan jokowi di jatim menang terus nyata sdm rendah banyak bnger,1
hama nya banyak sangat anjing,1
hati pulang rumah tiba saraf nya putus,0
sumber daya manusia,0
jawa,1
sdm rendah wkwk suara tuh di lihat buakn dengar <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
saya saran perintah bikin atur program kb satu anak lebih baik di pulau saja saya wkwk,1
sound semper begitu di bawa,0
kamu pernah punya tetangga seperti begini biasa lagu apa coba,0
jangan kan kalian yang daerah tidak ada horeg begini saya yang daerah ada soud horeg begini saja rasa aneh lihat manusia seperti begitu <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
saja team memang banyak aneh mulai horeg gus gus,1
tidak sampai saya apa yang mereka suka,0
bayang gin banyak manusia yang jadi beban perintah,0
kok jawa ini makin hari makin lemah pola pikir orang desa <EMOJI_LOUDLY_CRYING_FACE>,1
apa yang di lihat,0
sebut pulau <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
wir jawir,1
kalau tukang donat keliling pakai sound pasti diikutin <EMOJI_FACE_WITH_TEARS_OF_JOY> memang lawak itu jatim,1
daerah ini unik sekali jangan di ganggu supaya tidak luber ke daerah belah,1
ini vrindavan kan,1
persis di vrindavan beda ini soundya rapi saja vibes nya sama,1
telinga nya pada kuat ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
itumah orang tonton orang yang cewek cari cowok yang cowok cari cewek tempat horeg hanya tempat titik kumpul saja <EMOJI_MOAI>,0
jatim memang beda <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE>,1
diri longo hanya dar <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE>,0
jatim jaipur timur,1
india ya ini bukan di indonesia jadi tidak usah panik,1
serius deh ini semua pada tidak ada kerjaanngapain tonton begini,0
mungkin jatim prindafan,1
miris sangat sdm jawa,1
fungsi nya apa <EMOJI_LOUDLY_CRYING_FACE>,0
kaum apa ini rohingya kah <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
jawa perlu di tsunami biar hilang orang seperti begini,1
kaum jawa hama vrindavan,1
terlalu jawa untuk tidak hina,1
arti memang mereka selera seperti begini ya tontonanya yang mrekak suka seperti begini ya,0
moga di desa tidak parah ini,0
baru kali ini lihat suara tonton biasa didenger,0
generasi emas pada ngumpul,0
lihat jawa jawa primitif itu patrick,1
sudah di suruh perintah kb malah ngeyel,0
seperti orang dalam yang baru lihat speaker,1
vrindavan cabang jatim,1
pasti orang jawa ini,1
itu anggur semua kah <EMOJI_FOLDED_HANDS> <EMOJI_LOUDLY_CRYING_FACE>,0
vrindavan cabang india vrindavan cabang jawa,1
tonton konser yang enak saja saya malas apa lagi tonton begini ogah rasa,0
muka vrindavan,1
ganti rakyat,0
iq berapa kata kak,0
jawir nih <EMOJI_MOAI> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
layak di sebut hama,1
zaman jahiliah,0
jaipur timur,1
susah sangat cerna oleh akal sehat,0
<EMOJI_LOUDLY_CRYING_FACE> sedih lihat orang jawa kasihan,1
mana seni mana yang ngisi acara itu hanya speaker doang sama lampu goyang anjir <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE>,0
orang kok pada sehat dengar suara horeg <EMOJI_LOUDLY_CRYING_FACE> saya lho kemarin ke kondangan padahal bukan suara se kencang itu tapi jantung tidak kuat sangat <EMOJI_LOUDLY_CRYING_FACE>,0
kala timnas indonesia sudah mau masuk ke piala dunia,0
para sembah berhala sound,0
jatim jatim,1
kurang hiburn tidak takut efek pikun itu yang nontn,0
tahun kemudia semua warga pada budek telinga <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tutorial otw budeg jamaah,0
itu pulang kuping nye pada leleh alias congean,0
kira kira berapa jumlah mereka,0
yang saya heran ada spesies cewek juga,0
masih jauh negara ini untuk jadi negara maju <EMOJI_MEDIUM_SKIN_TONE>,0
jatim tidak heran bang wkwk jateng tidak kekgitu,1
prindafan pindah ke indonesia,1
itu lampu buat apa deh,0
tuju jejak vrindavan boy <EMOJI_SMILING_FACE_WITH_SUNGLASSES> <EMOJI_FIRE>,1
mereka mulai sadar namun yasudah lah <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
selagi tidak rusak dan tempat di tempat yang layak musik horeg saya aku keren,0
yang tonton dan pergi tempat sampah lebih banyak dari pada tempat ibadah <EMOJI_CRYING_FACE>,0
lampu sorot fungsi apa siang begitu nyaingin motor beat apa,0
tonton orang jamet,1
makin jelas rendah sdm jatim,1
kenapa diam semua seperti diputerin lagu gloomy sunday <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jawa norak,1
jawa  emoji medium-light skin tone  <EMOJI_MEDIUM_SKIN_TONE> india,1
terus yang di lihat apa kasta rendah,1
negara yang tak kenal kondom,0
mending tonton upin ipin <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
pasti saja lagi,1
jawa hama <EMOJI_MOAI>,1
sisi lain ini tunjuk angka anggur begitu tinggu,0
selera sih,0
asa seperti lihat tingkah pridavan india bangladesh,1
sumpa seperti vrindavan sangat vibesnya,1
oh ini yang kata pulau dengan sdm yang tinggi,1
manusia primitif vrindavan,1
nontonin apa tidak ada siapa siapa <EMOJI_CRYING_FACE>,0
memang aga lain sih jatim <EMOJI_MOAI>,1
sound gede itu tidak ada yang joget satu <EMOJI_MOAI>,0
tidak produktif,0
jamet cuih,1
pada kapai nontonin speaker woy,0
baru keluar goa,0
ada teman saya anjir,0
kasihan haus hibur orang kampung,1
jawa sdm rendah,1
mana tidak ada yang joget lagi,0
bau matahari,0
vibes nya seperti warga vrindavan <EMOJI_MOAI>,1
balik balik caronge,0
ini bukan di indonesia kan soal gamungkin warga indonesia seperti begini,1
barusan lewat reel orang vrindavan pada bengong lagi nontonin sound juga <EMOJI_LOUDLY_CRYING_FACE>,1
tidak habis pikir deh hibur orang ini,0
<EMOJI_MOAI> rip gendang telinga,0
jawa nih bos kaum kaum otak buntu,1
apa yang kamu tonton,0
malah cosplay vrindavan,1
saja a saya a hama,1
lagi terapi telinga wkwk,0
tidak sangka nyata begitu banyak sdm rendah di negeri ini,0
yang jelas ini bukan di indonesia,1
saing orang vrindavan <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
benar seperti di india,1
spj sudah pasti jawa,1
orang sana tampang susah susah pantesan selera rendah begini,1
cukup berat memang beban kita untuk maju negara ini,0
akhu orang jhakartha,0
kotak bunyi kok tonton memang lucu kotak hitam yang keluar suara h,0
sudah pasti jawir <EMOJI_FIRE>,1
mereka yang tonton kok saya yang malu ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tidak mugkin sdm tinggi hadir hanya untuk dengar sound <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
saya masih heran <EMOJI_CRYING_FACE>,0
seperti vrindavan,1
muka jamet semua,1
pix ini di india,1
hobi orang tolol ber sdm rendah akut,1
hama jawa dengan iq rendah,1
ini yang di bilang orang jaman dulu radio di tonton tv di dengar son di tonton,0
kalau di sini di sebut norak tidak tau di tempat kalian apa,0
jaipur timur memang beda <EMOJI_MOAI>,1
kira kira hama seperti begini kapan musnah dari jawa,1
sdm tinggi semua yang lihat,0
yang tonton jamet semua <EMOJI_LOUDLY_CRYING_FACE>,1
maending cari duit kamu kapai tonton bgtuan,0
tidak ada orang cina,1
yang tonton masih sjenis hwan seperti mereka,1
india,1
tonton apa tuh tidak guna sangat benar masih banyak sdm rendah negeri,0
vrindavan jawa <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
sehat sehat kalian orang normal,0
alat bantu dengar laris <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
salah camera,0
sudah pasti orang jawa fix,1
sungguh prihatin,0
pada tidak punya kerja,0
sedih sangat lihat,0
tonton wong plosok di jatim,1
tebak pulau yuk <EMOJI_PERSON_RUNNING>,1
kira kuli tidak tau nya,0
ini halal buat di bacot,0
lighting di siang hari <EMOJI_MOAI>,0
serius yang suka seperti begini banyak sangat nyata <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_BROKEN_HEART>,0
apa yang tonton selera rakyat kita kok begini amat <EMOJI_LOUDLY_CRYING_FACE>,0
sulawesi kah,1
tebak daerah ayo jawa,1
kalian kapai <EMOJI_LOUDLY_CRYING_FACE> memang kurang kencang ya suara haha,0
bushet hanya lihat sound sistem aph tidak gel diri desak an tuh <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
mau lihat speker ke toko audio banyak tuh <EMOJI_MOAI>,0
begini amat jadi jawir,1
awas itu yang pakai sweater bigin bencana,0
wkwk vrindavan,1
tolong di petrus pak <EMOJI_FOLDED_HANDS>,0
apa jadi high tengok speaker anjir <EMOJI_MOAI>,0
