comment,label
Mau liat speker ke toko Audio banyak tuh 🗿🤣,0
gini amat jadi jawir,1
Awas itu yg pake sweater bigin bencana 🤣,0
Wkwkwkkw prindavan,1
@prabowo tolong di Petrus Pak🙏,0
Apa jadi high tgk speaker njir 🗿,0
Yg ditonton apanya . Kan musiknya nyaring sampe ratusan meter . 😂 🗿🗿🗿,0
Orang2 primitive lagi cari hiburan,1
Biarin bae dahh dri pd nonton dangdut malah tauran hahahha,0
stop ketololan jawa,1
Jamet starter pack - pake hoodie di tengah panas,0
ada yang.bilang negara emas 2045. tapi modelnya begini,0
Hiburan yang tidak menghibur,0
Hiburan kelas bawah,1
Sound horeg = hama,0
apa yang di tonton 😭🗿,0
Itu lampu kalo siang buat apa coba,0
Darurat akal sehat,0
Horeg udah jadi...,0
Horeg jawir = HAMA,1
Bersyukurnya saya tidak lahir di Prindapan Timoer🗿,1
Bukan di Indonesia kn?,0
Macam prindavanindo ku tengok lokasi nya di pulau Jaw*,1
itulah alasan org Sunda ga mau di sebut org Jawa,1
Kok pada betah ya kupingnya?,0
Prindapann cabang jteam,1
Malaysia bisa di claim nih,0
Aura aurah jamet pada keluar njir😭,1
itu AI apa real si..kok orangnya gitu,0
Fungsi lampu di siang hari dan diluar ruangan itu buat mencerahkan masa depan kah🤣,0
Dapet apa sih,0
Untung di kampung gua ga ada yg beginian alhamdulillah,0
Boleh ngakak gak sii🤣🤣,0
Susah la menjelaskan nya,0
Primitif indo,1
Alhamdulillah rumah ku jauh dari hal2 ghaib,0
Nora... aura prindapaaan,1
W kira india,1
Pasti disini ga ada mall,1
PRINDAVAN pada noraaa semua..,1
India timur,1
Pasti di JaWa🤣🗿,1
yg ditonton itu lho apaa?,0
Alhamdulillah jabar ga ada 😂,0
Prindavan primitif banget,1
Yang ga suka pasti panas wkwk yang suka pasti asik banget wkwk yang. Katanya Jawa hama gara2shound buktinya banyak yang nonton yang g suka omongane kyk sipaling kuat menyewa upsss😝🤭,1
bentar lagi disembah😂,0
dasar jawa kampungan😭🗿,1
Mereka itu waras kan ya,0
india bagian JAipur TIMur ga sih?,1
Prindapan cabang Jawir Timur,1
jamet = jawa metal✅,1
rakyat peliharaan pemerintah 😂😂,0
Mending lu tidur siang 😭,0
Ternyata banyak juga orang prindavan di jawa ya,1
cantik cantik nntonin sound doang🗿,0
Tolong dinas terkait di lokasi itu sdm sangat rendah,1
ritual budeg berjamaah,0
Sebanyak itukah SDM rendah disini?? Pantesan gak maju2 nih bangsa!!,1
Udah cuman gitu doang 🤣,0
Prindafan kw super ( jawa jawa jawa jawa jawa)😂😂😂,1
Ada ada saja🤣,0
Nggak ngerti lagi orang jawa ngapaya pada suka musik yang beginian padahal malah merusak telinga anehh dasar sdm rendah😂🤣,1
Di bilang SDM rendah kaga mau 😂 tapi kelakuan prindapan😂,1
Pemuda dinegara lain sedang membangun jembatan lintas gunung,0
Sudah tidak bsa diselamatkan lagi ni pulau🗿,1
Jawa loh rekk 😹😹🤓,1
Semakin keras semakin rusak telinganya joss 🗿,0
78 sebanyak itu😢,0
Buat remaja dan para lajang momen2 beginilah saat mereka mencari belahan jiwa.. dan buat bapak2 ibuk2 yg udh nikah pun dimomen inilah saatnya mereka cari hiburan karna bosan dirumah dan bosan kerja diladang... Kalian ngehina mereka tuh org kota ya..?? Org kota kalo ada konser juga gini kan.. sama2 cari hiburan.. jgn saling hina...,0
Belum tau di BWI yang posting,0
Mereka spesies yang cepat berkembang biak harus ada penelitian untuk mencari obat buat memusnahkan nya karna kalau terlalu lama dibiarin negara ini akan terus ketinggalan dalam perkembangan teknologi,1
Jawir Hama selera bikin budeg,1
Meskipun surabaya jawa tapi menolak beginian 😂,1
90% mereka yg menonton gak pake deodorant,0
Pemikiran emng beda-beda tpi ini......,0
sejak kapan india sama jawa bersatu gini,1
Copet di mana itu?,0
Tontonin speaker dong sebanyak itu🗿,0
Kirain antri sembako,0
Plonga plongo berdesakan sambil liatin speaker yg notabene bisa di dengar dari jauuuuuhh 😂,0
Info gusur pulau jawa,1
Wkwkwk muka2 kurang ber pwndidikan semua 😂,1
nonton buat di dengar,0
Yg gratis memang banyak diminati 🗿,0
Prindavan bukan ni,1
chapri indo,1
Norak jamet ini mah,1
Gaada kerjaan bgt itu ribuan org nonton BOX speaker doang,0
jawa kerabatnya india kah??,1
Sumpah kurang hiburan atau bgmanaa😭😭😂😂,0
ini bangladesh kah?,1
Ap yg di tonton ini yg ada cuma degar sound doang gak jelas,0
Hiburan SDM rendah,1
Ya begini kalo udah kebanyakan jumlan penduduk kek india bangladesh,1
Kalian ngapain si ngeliatan speaker doang🗿,0
dr jauh kedengeran pdahal 😮ap yg diliat,0
Bangsa kita terjadi ledakan penduduk sedangkan lapangan kerja sulit,0
Peridapan persi Jawa 😁😁😁😁😁😁,1
ini di India tapi kek org indo 🗿,1
Mirip bgt sama tetangga sebalah negara,1
wajah wajah penuh dengan SDM rendah,1
Prindavan nya indonesia😂,1
Serius gada yg bakar?,0
Prindapan.... buat pusiiiing....,1
mereka menonton dengan harapan sound berubah menjadi robot besar 🤣,0
di Indonesia ada India cabang Jatim,1
Bila BODOH..BILA OTAKNYA GAK DIGUNA SEWAJARNYA😂😂,0
Beruntung banget saya asli malang jadi perantauan😂,0
ekspresi sdm rendah : 🫥,0
Prindavan wooyy,1
Tebak daerah 😂 minnnn pasti JAWA😂,1
Bener2 udah mirip india anjirlah😂,1
gk usah dikasihtau lokasinya dimana. kita bangsa indonesia sdh tau semua,1
Wkwkwkwk sound sember gitu masih banyak yang nonton😂😂😂,0
Org LG berlomba2 buat kemajuan ini malah kemunduran,0
Jawa paling absurd ya Jatim awokawok sekontak sama temen org Jatim aja sw nya rada2,1
SE7 sii emangg prindapann,1
Oang2jawa mirip prindavan yah parahhh,1
Akibat ikan dan daging di ganti tempe tahu😂,0
Alhamdulilah Jawa Tengah masi steril dari beginian,0
Mungkin kah mereka Dari kalangan atas??? saya rasa mereka haus hiburan ✅SDM jongkok,1
Trsnya msh setara prindavan,1
11 12 sama prindavan...,1
Mereka pada ngapain disitu? Ngelamun doang? :'v,0
kan emng prindvn,1
Gada ter0r!s itu di tengah kan orang banyak?? 😂😂,0
Indonesia menuju jamet🗿🗿,1
Kampung tuli,1
Oh tuhan gakebayang bau ketek😂,0
Heeee prindavan versi lokal,1
Jatim 11/12 sama prindapan,1
walaupun gasuka sound horeg mereka ttp prindavan,1
mau trend mau tradisi klo dah dasarnya jamet ya jamet,1
silahkan malaysia claim gua ikhlas,0
coba kentut diem2,0
Jangan ditanya mereka berasal dari mana,1
Ke masjid lah saudaraku yg seiman.  Ibadahlah kalian saudaraku yg tidak seiman.... Jgn habiskan waktumu dgn hal2 tidak ada manfaat seperti di video ini... Mirip jaman jahiliyah..manusia lupa akan tuhan,0
Jawa primitif emang butuh hiburan..wkkwwk,1
Pada pake reksona ga?,0
Aku tidak melihat apapun kecuali tumpukan kotak hitam,0
jawa=prindapan,1
Jamet sekabupaten,1
buat sakit kepala yang adaa,0
IQ jongkok semua pasti ini,0
kaum mandi 1x sehari,1
Bagus merancang kehidupan supaya gak nyalahin keadaan🗿,0
Orang2 yg nonton itu dilarang hina prindapan soalnya kalian sama,1
SDM rendah semua 😭,0
terlihat inilah MANUSIA DENGAN SDM RENDAH,1
Seketika semua senyap ga ada yang goyang,0
Jawa... Ya begitulah..,1
Kuat bgt telinganya😭,0
Giliran di panggil sholat 🗿,0
Maaf ini bukan Jawa Barat ya jawa barat itu suku Sunda ya... Ga ada yang ginian,1
Aku oramg jatim tapi mrmang mereka yg horeg itu prindavan banget aku setuju mereka fisebut itu,1
Sumpah suara sound nya gak enak banget butut njir 🗿,0
Maaf yea... Saya org Malaysia numpang nanya 🙏🙏🙏 ini tujuannya apa yea ???,0
Ga ngaruh mau disebut prindavan kek emangg nya sebelah disebut sebagai prindavan malah ga trima ups ,1
Balik sana cucian numpuk,0
Generasi pling g jelas,0
Prindavan pun tidak serendah itu,1
Jawa aman??,1
Apa yg di liat nya cuma liat box kayu speaker Ampe PD melohok gtu eling gk😂,0
Mau mengelak tp ini jawa🗿,1
pasti ga ada yg pakai kalung salib🤣🤣,1
Fotocopy india,1
Cuman nonton kotak black box😭ga ada kerajaan loe padaa,0
Aura jawa nya kelihatan bgt,1
Kok kuat sih kuping mereka yg nonton ni,0
owalah Jatim toh,1
Telinganya gak sakit dengerin suara begitu?,0
Njirr segitu banyaknya gak ada yg pinter 😮,0
Bayangin transmigrasi ampe kebawa kebawa tuh budaya horeg,0
kita ngolok2 india trnyta di konoha jga begini 🗿✅,1
Ini pasti bukan di Hongkong?🗿,0
Gara2 ini gue trlibat msuk survey iq rendah,0
Gk tau mau komen apa,0
Liat gituan aja pada senang,0
Maklum hobi org miskin ga berfaedah,1
🤣🤣🤣 keturunan prindavan,1
cara menghentikan populasi jawa😭,1
Sebegitu nya nyarik hiburan,0
Liatin lampu nya geleng-geleng. Mau heran tapi oknum jawa.,1
Makin merosot SDM Indonesia ua 😭,1
Emang bener iq rata2 nya 78,0
Cuma salon ada suara doang ditonton dirumah kan ada 😂,0
Prindavan versi lokal : j adalah kunci 🗿,1
Nonton sound horeg sampe membludak.. giliran masuk waktu adzan masjid pada sepi..,0
Jamet semua✅,1
Hiburan orang miskin 😂,1
Sepupu sy nangis pengen nonton bgt @haysyaaa_,0
Cewe2 ngapain sh lu pada...🗿ky beginian diliatin😮,0
Jangan pernah ke Kalimantan! !!,1
Faedahnya nontonin speaker apasi😭,0
Ya trend nya ganti kalau prindapan jg punya trend baru,1
Banyak ya manusia kurang hiburan😂,0
Nonton orang nyolokin flashdisk di ampli 😂,0
Gak sekalian di sembah tuh 😂😂,0
info tiketnya brp min?,0
Segini banyaknya gak ada yg sekolah apa gimna 😢,0
Tolong malaysia klaim mereka,0
Jir prindavan bgt ini mah,1
Seni Budaya Jawa,1
sumpah pada tamat sma ga si tu orang semua ?? itu budaya atau apa ya kaya harus di lestaraikan ga si ??,0
Kayak muka prindavan van java semua🤣,1
Gak ada bedanya sama prindapan,1
Zaman makin modern orangnya makin ke....cuma di Konoha doang gini sudah jadi tontonan benar gak sii😂😂😂😂😂😂😂,0
jawa bagian prindavan,1
Saya jawa dan juga bukan penggemar sound kaya gini ... yg aku masalahkan komentar orang yg di luar jawa merasa paling SDM tinggi seperti Kalimantan dan lain lain ... iya disana tidak ada hiburan apapun itu karena disana HUTAN ... paham kan maksudku,1
Astaghfirullah. Gak heran org spt Khofifah dan Dardak bisa kepilih di provinsi ini,1
Pada bengong disitu ngapain anjir🗿,0
Lebih dari prindavan x ,1
Pasukan mabok komix 🤣,0
jamet ah.. alay lagi,1
Dari musiknya kita udah tau kalo itu dari daerah ...?,1
maksudnya apa si terhibur jga kaga anj,0
Ternyata masih banyak ya yang bgni😂😂😂,0
Prindafan nya indonesia,1
Mereka ini salah banyak nya yg membuat negara tidak maju kah?,0
Banyak banget Hama,0
Nonton sound system?mending nonton orkes dangdut,0
Penghambat kemajuan Indonesia jawir,1
Lucu 🤣🤣🤣 apa yg di tonton hanya suara bising,0
Termotivasi dari prindavan itu,1
Orang g punya kerjaan,0
Di dalam pikiran mereka pernah ada sebersit pertanyaan ga sih Aku sedang apa?,0
India apa Indonesia ki kok mirip banget,1
Gitu doang banyak banget yg liatin,0
Namanya juga jamet mau gimana lagi,0
Hama!,0
mmng prindavan gunanya apa coba begituan ? di rumah ga aadaa lespeker kah?,1
Nonton speaker di jalan... mendingan nonton tv dirumah,0
JAWA HAMA MAKHLUK HALUS SEMUA ANJ,1
Iy rame isinya hama,0
Gendeng lagi ngerusak gendang telinga,0
@_aarifs Ngaca lu adik prindapan. Di Malaysia gada gini walaupun Malaysia punya ramai kaum India . Kalian aja lebih prindapan daripada prindapan itu sendiri ngakak,1
Mungkin kalo nonton dapat uang,0
JATIM=jancok yatim,1
Prindavan emang aga laen,1
nontonin apaan si anjj pada dieum dieuman gitu ga jelas,0
Nontonin mesin bersuara🗿,0
jatim lagi jatim lagi,1
Bingung kan mau ngapain,0
Mirip dngn negara satu itu🤣,1
Disebut Prindavan karna ikut ikutan budaya Horeg india,1
ternyata melihat kelakuan prindapan gausah jauh2 ke india😢,1
Emang sdm nya begitu makanya ada terus begituan. Heran sih,0
Kurang gas hama air mata,0
Saudara kandung prindavan,1
Gua kira org rohingnya,1
JATIM saudaranya PRINDAVAN😂😂😂,1
Sound di denger ❎Sound di tonton ✅Tebak daerah ?,1
ini bukan nikmatin lagu tapi nyopet,0
Orang hutan Masuk kota,1
dari lagu si kayanya bukan kayanya tapi ini di Jawa Timur fiks,1
Hiburan rakyat disitu emang aneh² dah 😂,1
Mana muka tembok semua lagi astagfirullah koyo kekurangan hiburan aja😂,0
Ini di India kah???plisss jawa,1
Kalo gua pikir2 ogah banget mending gawe nyari duit dari pada bengong di depan sound tidak ada guna nya 😂,0
Terlihat banyak pengangguran yang kurang kerjaan dan minim kesadaran diri.,0
Kecuci otaknya semua.. Pada gatau apa yg dilakuin..,0
Orang2 ga pungsi 😂🤣😭,0
Rame amat itu siang hari pengangguran semua kah?,0
banyak anak banyak rezeki 😭😭,0
Negara sebrang emg aneh,1
Andai orang tua mereka pakai Kondom 😢,0
Di sumatera g pernah ada yg beginian,0
Sdm di daerah sana rendah bgt ya,1
Hapuskan acara horeg gk jelas,0
dan kek gini mau jd negara maju....???,0
malaysia silahkan klaim mereka smua..sya & wni lainnya sepakat,0
kebagian basnya dong😭,0
Jatim kan cabangnya prindapan,1
Malang blitar itu ras prindavan masih murni,1
Kurangnya hiburan...apa hobi Mandang speaker,0
wajar rame orng JAWA,1
Artis aja ga sampe sgini nya yg nnton,0
jatimdravan ni ya,1
Prindapan lokal😂 perkumpulan rakyat jelata🤣,1
Selera musiknya rendah banget,0
Malaysia claim lah😂,0
Yg hadir coba komen dong😭. Letak seninya dimana..,0
Indonesia di mata dunia,0
Sudah bagus dibatasi lautan malah dikasih jembatan 😂,1
Kalau di lapangan seperti ini ga jadi masalah ga apa apa asal jangan di perumahan kasihan kalau ada orang sakit atau orang punya bayi,0
Aroma ny wihhh🔥🔥🔥🔥,0
Indonesia❎ prindapan✅,1
diledakin bagus tu,0
Sound ko dtontonin..joged dikit napa,0
Di samain sama prinfapan gak mau biasanya yg begini,1
apaan yg ditonton ini😂,0
Ga ngerti lagi ama orang2 kaya gtu😭,0
Wkwkwk jawa jawa,1
Mending kirim ke papua,1
Kalau kata orng yg begini cuma jawa,1
JAWIRRR JAWIRRR JAWIRR JAWIRRR JAWIRR,1
Indonesia India🤝🏻,1
Pulau Jawa ada masalah apa sih...,1
bacot jawir,1
Itu suaranya di liatin apa di dengerin,0
Prindavanya indonesia guys yg mau kasih kacang banyak ni,1
serius tanya disana tahun berapa,0
@gerindra proses menuju indonesia emas nih min,1
hah itu serius cmn ngeliatin itu dong😭,0
Iq jongkok,0
Sound Horegnya gk salah yg salah tu orang jatimnya dan yg lebih parahnya lagii waktu adzan kalian gas aja kan,1
Apa yang di tonton coo😭😭 mending drmh nyalain sendiri sound sistem nya😂,0
Terpantau yang nonton anak2 muda 🔥,0
Kok gendang mereka aman² aja si 😭,0
Menurut gue harus di adakan kompetisi jamet vrindavan vs jamet jatimccok,1
Sdm rendah semua gess,0
kata2 andalan selain donatur dilarang ngatur cuih,0
JAWA.......JAWA...... SAKET,1
Pada sakit apa gimana nih orang?? ,0
Memang ini di jawa timur tapi bagian malang dkk.Jawa timur bagian perbatasan jawa tengah gaada ginian,1
Jatim aja deh bukan Indonesia,1
njirr serame ini untuk hal yang ga penting 😂,0
Jatim sih itu,1
Jhahahaha Javan (Jawa prindavan),1
Inikah Jawa?,1
jatim=prindapan nya indo,1
Wajah2 BPJS,0
Tebak Jawa ? 🗿,1
Pasti jawa nih🤣,1
Prindavan nya jawa🤣,1
Wajah-wajah saudara prindavan,1
Pasti Jawa 🗿,1
Kirain lagi antrian sembako dr mulyono,0
Itu pada ngerti suara musik yg bagus gak si ? Cuma modal bass gede doang padahal 😂,0
Fix jatim primotif dan prindafan tulen,1
Warga pada mau pulang tpi jalanan di palang horek 😭😢,0
Prindapan persi Indonesia,1
Mereka lagi ngapain.🗿?,0
Saat yang tepat buat kirim 🚀,0
Ini lah wajah SDM Konoha,0
ROMBONGAN SDM RENDAH YG BARU TAU DUNIA LUAR!! SUDAH BAGUS2 NYANGKUL DAN BEKERJA EH MALAH BUANG2 waktu dak kruan,0
Herannnn.....apa istimewanya bikin gendang telinga sakit,0
Bisnis paling laris adalah = Jual Agama + Sound Horeg,0
India timur ini,1
pls bawa aku keluar dari jatim,1
Jadi mereka nonton sound system idup gitu🗿,0
Lebih baik saya tidur. 😂😂,0
Tebak prindafan bagian mana,1
Hobi para jamet,1
TERNYATA BENAR WARGA. PRINDAVAN,1
Jawa setres,1
indonesia rawan ahlak .,1
gw terheran2 ko bisa ya pada nikmatin ginian 🗿,0
Bnyk bgt org gabut ternyata 🗿,0
Prindapan emang ga jelas,1
Kembali ke tahun 1970 prindavan,1
Kirain lagi nnton Tipe-X 🗿,0
Indonesia emas 2045 itu cuma halu guys. Kelihatan kok dgn bnyaknya SDM begini ga mungkin tercapai itu Indonesia emas. 🗿,1
Tengah hari bolong pake variasi lighting 🗿,0
Kampung jamet,1
Jamet jawir,1
Aku kira negri prindavan ternyata saudara sendiri🤣,1
agak laen,0
Bingung nih jawa tengah mau ikut mana jatim ada horeg jabar ada wadidaw awe awe 😂😂😂,1
untung gatinggal di jatiem,1
yang nonton sama semua modelannya anjir😭,0
ya dinamakan nonton musik,0
Hiburan orang JAWA,1
Budak Budak Jaman Penjajahan Belanda Juga Gampang Di Kumpulin Kek Begini. Mundur Jaman Kerajaan Jawa Jauh Lebih Parah Lagi... Jadi Udah DNA dan Mendarah Daging Kek nya,1
Jatim Jatim 🤣🤣,1
pakai condom bro biasakan,0
Salah satu harus di syukuri ga lahir di sana,1
Apa seru nya satt nonton ginian,0
Kata penjaga warnet mending nonton YouTube,0
Emang prindavan kan jatim bukan diindo?,1
lempar molotov ke soundnya baru deh bisa jadi tontonan😂😂,0
@muhmmdrisky_ jangan ikut ikut ya iky 😢,0
Warga Jatim? warga yatim??,1
Jawir hama indonesia,1
Hiburan itu gratis,0
Kok nggk tawuran??,0
Tapih indonesa udh merdeka kan ?,1
Modern sekali jawa ya 🤣🤣,1
Hiburan Kuli Miskin Bergaji UMR 😂😂😂😂,0
JUAL AGAMA AJA LARIS. APALAGI INI🗿,0
ini gimana cara basmi nya,0
jawa❎ jawir✅,1
Lumayan bnyk juga ya sdm rendahnya,0
Jawa kontol selera terlalu rendah,1
Kumpulan orang orang bengong,0
Apa nya yg dinikmatin nonton ginian,0
Dikatain jamet. Pasti marah,1
Koq musik nya rebek rebek bgini? Trz yg d tonton apa nya? Sound speaker nya?,0
Orang dibikin bodoh sama hiburan tidak berfaedah,0
Bener cuma nonton sound system?? 🗿,0
malu maluin jatim anyingg,1
Hahaha prindapan Indonesia. Prindapan,1
JATIM kasta terendah di prindavan,1
Sgerombolan orang primitif main ke jalan😐,0
Jawa J  jamet,1
udah gitu doang,0
Headset belum masuk disana,0
ini jawa kan yaa? kirain di indonesia,1
Ga berdarah di telinga tpi berdebar didada😭,0
Buka org jawa semua itu??,1
mending pulang😭,0
Banyak slah nya ga tau adap sopan santun toleransi itu sudah ga ad a dijawa,1
Jawa bagian Pusat🤣,1
Aku orang jakarta ahh penonton,0
India itu sebelahan sama Jawa ya?😮,1
Serius gk ada yg joget? Cmn liatin speaker ama lampu doang?,0
Suaranya emang kaya speaker 50rb gratis ongkir??,0
Mereka menunggu petir menyambar 😂😂,0
melebihi prindavan,1
Ngatain Aceh prindapan nyatanya jatim yang prindapan,1
Itumah nonton speaker.. 🤣🤣,0
waduh budaya prindavan sudah mengakar guys di jawa 😂,1
Nontonin kotak berjalan 😂 mikir coba,0
Mending nonton jaranan sambil ditemenin sigit rendang,0
Masyarakat maju 🔥,0
jawa jawa 🤣🗿,1
Aneh bgt ih.prindapan juga kalah ini.apa dari jauh ga kedengaran? Yg di liatin plangaplongo cuma speker gitu. Pantesan negara ga mau maju🤣,1
Yg di tonton apanya jir?,0
Saya orang Jawa tapi BENCI SON HOREG,0
🤣🤣🤣🤣 hampir salah sangka,0
Yg orang JAWA jujur dong apa pendapat kalian?,0
Aneh aneh hama,1
Apalah SDM rendahh🤣🤣🤣🤣 tpi kyaknya seruu dehh🗿,0
Owalah di indo toh kirain di perindavan 😂,1
Infrastruktur maju tapi manusianya belum,0
Tumben ga ada yg nyoh nyoh🤣🤣🤣,0
gaa kaget kalo Jawa,1
Gak kaget sih kalau pengangguran banyak😂,0
rip gendang telinga,0
Kwkwkw untung bkan org jawa😂,1
ciri khas dj JAWA smpe enek dengerinya,1
Jawa kah?,1
Itu mereka sengaja biar kuping nya pada budeg,0
Dari warna kulit dan muka dan pakaian bisa ketebak suku...?,1
Besok itu otak di sekolahin dahhh... Dah tu emak2 kudu pake KB😂😂,0
SDM PALING RENDAH MALAHAN LEBIH PARAH DARI PRINDAPAN 🗿🗿🗿,1
Sorotan mata orang2 madesu tuh terlihat bgt ya,0
Dari semua outfit sudah bisa kita simpulkan,0
Mending nonton music box depan wc adem,0
Di Jawa 😂,1
Serendah itukah sdm kita😭,1
Ngapain ditonton...pdhal kan kedengeran dri jauh...😂😂😂😂😂😂😂,0
Gimana cara bilangnya coba 😂,0
Kerjaa bng kekmana mau naik ekonominya 😭,0
trend orang miskin,1
Lol jawa hama,1
Pasti bagian dari 58% 😂😂,0
JAWA KONTOL HAMAAAAA,1
Yang ditonton apanya 🗿,0
Keknya lebih enak rebahan dirumah deh 🤣,0
Aura prindavan banget,1
Trend? Katanya tradisi katanya budaya budayaa jamett,1
Ampe skrg gw gak ngerti asiknya di mana nnton speaker dempet dempet gak jelas,0
Bersyukur gak lahir di situ,1
Ini seru nya di mana nontonin speaker,0
malu bgt pengen pindah negara,0
Sekumpulan hama disuatu pulau,1
